Edad,Antiguedad,Plan,Gasto_Mensual,Reclamos,Churn,Gasto_Anual,Reclamos_Por_Año,Indice_Fidelidad
0.7254901960784313,0.9576271186440678,1,0.8767123287671234,0,0,2664,0.0,25308
0.03921568627450983,0.5254237288135594,1,0.7214611872146118,0,0,2256,0.0,11844
0.4901960784313726,0.8728813559322034,1,0.1735159817351598,2,0,816,0.23,7072
0.9411764705882354,1.0,0,0.8949771689497715,1,0,2712,0.1,26894
0.23529411764705888,0.516949152542373,0,0.680365296803653,3,0,2148,0.58,11098
0.6666666666666666,0.5932203389830508,1,0.3333333333333333,2,0,1236,0.34,7313
0.09803921568627455,0.9152542372881356,1,0.6529680365296803,1,0,2076,0.11,18857
0.3137254901960784,0.6864406779661018,1,0.41552511415525106,3,0,1452,0.44,9922
0.37254901960784315,0.211864406779661,1,0.9863013698630138,3,1,2952,1.38,6396
0.27450980392156865,0.2796610169491526,0,0.0639269406392694,5,0,528,1.76,1496
0.9607843137254902,0.5593220338983051,2,0.319634703196347,4,0,1200,0.72,6700
0.5294117647058824,0.7796610169491526,2,0.4018264840182648,1,0,1416,0.13,10974
0.8431372549019608,0.05084745762711865,1,0.1643835616438356,2,1,792,3.43,462
0.0,0.13559322033898305,0,0.0228310502283105,5,1,420,3.53,595
0.2549019607843137,0.8474576271186441,0,0.7534246575342466,5,1,2340,0.59,19695
0.6862745098039217,0.19491525423728814,1,0.3378995433789954,2,0,1248,1.0,2496
0.13725490196078433,0.2627118644067797,1,0.2876712328767123,1,0,1116,0.38,2976
0.11764705882352944,0.6101694915254238,1,0.6027397260273972,3,0,1944,0.49,11826
0.07843137254901966,0.20338983050847456,1,0.1598173515981735,5,0,780,2.4,1625
0.823529411764706,0.576271186440678,2,0.1141552511415525,2,0,660,0.35,3795
0.5490196078431373,0.16101694915254236,1,0.9315068493150683,3,1,2808,1.8,4680
0.5490196078431373,0.9745762711864407,1,0.5616438356164383,2,0,1836,0.21,17748
0.21568627450980393,0.5423728813559322,1,0.4474885844748858,3,0,1536,0.55,8320
0.17647058823529416,0.9830508474576272,1,0.0593607305936073,2,0,516,0.21,5031
0.5686274509803921,0.09322033898305085,1,0.7031963470319634,2,0,2208,2.0,2208
0.21568627450980393,0.6101694915254238,1,0.949771689497717,3,0,2856,0.49,17374
0.21568627450980393,0.07627118644067796,0,0.3881278538812786,3,1,1380,3.6,1150
0.823529411764706,0.0847457627118644,0,0.2009132420091324,2,1,888,2.18,814
0.9215686274509803,0.6610169491525424,1,0.0867579908675799,3,0,588,0.46,3871
0.6666666666666666,0.39830508474576276,1,0.0867579908675799,4,1,588,1.0,2352
0.5882352941176471,0.09322033898305085,1,0.3105022831050228,1,0,1176,1.0,1176
0.37254901960784315,0.5423728813559322,1,0.8356164383561643,1,0,2556,0.18,13845
0.2941176470588236,0.6779661016949152,2,0.1872146118721461,0,1,852,0.0,5751
0.8823529411764707,0.4491525423728814,0,0.9771689497716894,2,0,2928,0.44,13176
0.9019607843137255,0.1864406779661017,0,0.3881278538812786,3,0,1380,1.57,2645
0.1960784313725491,0.7457627118644068,0,0.0639269406392694,2,0,528,0.27,3916
0.0,0.4491525423728814,1,0.0776255707762557,1,1,564,0.22,2538
0.43137254901960786,0.7966101694915254,2,0.5388127853881278,2,0,1776,0.25,14060
0.27450980392156865,0.22033898305084745,0,0.2374429223744292,1,0,984,0.44,2214
0.2941176470588236,0.6016949152542374,0,0.8082191780821918,0,0,2484,0.0,14904
0.3529411764705882,0.46610169491525427,0,0.863013698630137,2,0,2628,0.43,12264
0.5686274509803921,0.940677966101695,0,0.821917808219178,0,0,2520,0.0,23520
0.4117647058823529,0.07627118644067796,1,0.4200913242009132,1,0,1464,1.2,1220
0.17647058823529416,0.5338983050847458,1,0.0684931506849315,4,1,540,0.75,2880
0.7450980392156864,0.7627118644067796,1,0.6712328767123287,1,0,2124,0.13,16107
0.4901960784313726,0.3305084745762712,2,0.0319634703196347,4,0,444,1.2,1480
0.8431372549019608,0.3898305084745763,2,0.9908675799086758,1,1,2964,0.26,11609
0.7843137254901961,0.652542372881356,1,0.3242009132420091,3,1,1212,0.46,7878
0.7450980392156864,0.4745762711864407,0,0.8264840182648402,0,1,2532,0.0,12027
0.3921568627450981,0.16101694915254236,0,0.3607305936073059,4,0,1308,2.4,2180
0.7647058823529412,0.7033898305084746,2,0.2922374429223744,4,0,1128,0.57,7896
0.3529411764705882,0.19491525423728814,1,0.2602739726027397,2,0,1044,1.0,2088
0.3529411764705882,0.6610169491525424,0,0.2511415525114155,2,0,1020,0.3,6715
0.37254901960784315,0.09322033898305085,0,0.8036529680365296,1,1,2472,1.0,2472
0.3921568627450981,0.3474576271186441,2,0.7534246575342466,2,0,2340,0.57,8190
0.5882352941176471,0.03389830508474576,1,0.4292237442922374,2,0,1488,4.8,620
0.27450980392156865,0.059322033898305086,2,0.5388127853881278,2,0,1776,3.0,1184
0.09803921568627455,0.3220338983050848,0,0.5068493150684931,1,1,1692,0.31,5499
0.607843137254902,0.42372881355932207,1,0.2100456621004566,0,0,912,0.0,3876
0.9411764705882354,0.0847457627118644,1,0.5570776255707762,1,0,1824,1.09,1672
0.5882352941176471,0.8559322033898306,2,0.7853881278538812,5,1,2424,0.59,20604
0.1568627450980392,0.22033898305084745,0,0.091324200913242,1,0,600,0.44,1350
0.05882352941176472,0.9830508474576272,1,0.7214611872146118,0,1,2256,0.0,21996
0.5294117647058824,0.5847457627118644,0,0.9863013698630138,2,0,2952,0.34,17220
0.8431372549019608,0.1694915254237288,0,0.6712328767123287,1,1,2124,0.57,3717
0.17647058823529416,0.7796610169491526,1,0.3744292237442922,2,0,1344,0.26,10416
0.7843137254901961,0.4152542372881356,1,0.1780821917808219,4,1,828,0.96,3450
0.17647058823529416,0.39830508474576276,0,0.5068493150684931,0,0,1692,0.0,6768
0.5098039215686275,0.4152542372881356,0,0.5388127853881278,2,1,1776,0.48,7400
0.2549019607843137,0.29661016949152547,1,0.410958904109589,2,0,1440,0.67,4320
0.7058823529411765,0.7966101694915254,1,0.639269406392694,1,0,2040,0.13,16150
0.2941176470588236,0.9745762711864407,1,0.593607305936073,2,0,1920,0.21,18560
0.27450980392156865,0.3220338983050848,1,0.9634703196347031,2,0,2892,0.62,9399
0.5882352941176471,0.04237288135593221,2,0.5844748858447488,4,1,1896,8.0,948
0.7450980392156864,0.3474576271186441,0,0.1232876712328767,4,1,684,1.14,2394
0.0,0.6864406779661018,1,0.5799086757990867,2,1,1884,0.29,12874
0.4117647058823529,0.5508474576271186,0,0.0730593607305936,3,0,552,0.55,3036
0.0,0.7966101694915254,1,0.7488584474885844,2,1,2328,0.25,18430
0.9803921568627451,0.2711864406779661,0,0.0365296803652968,3,1,456,1.09,1254
0.5882352941176471,0.5593220338983051,0,0.547945205479452,2,1,1800,0.36,10050
0.7254901960784313,0.24576271186440676,0,0.4794520547945206,2,0,1620,0.8,4050
0.6274509803921569,0.8813559322033898,2,0.7168949771689498,1,0,2244,0.11,19635
0.8627450980392156,0.8474576271186441,2,0.8310502283105022,2,1,2544,0.24,21412
0.1960784313725491,0.9576271186440678,0,0.9360730593607306,1,1,2820,0.11,26790
0.9215686274509803,0.8559322033898306,2,0.8538812785388127,1,0,2604,0.12,22134
0.9607843137254902,0.8813559322033898,0,0.2191780821917808,1,1,936,0.11,8190
0.1960784313725491,0.8389830508474576,2,0.6301369863013698,2,0,2016,0.24,16800
0.37254901960784315,0.5593220338983051,2,0.5662100456621004,3,1,1848,0.54,10318
0.27450980392156865,0.1694915254237288,0,0.2374429223744292,1,1,984,0.57,1722
0.37254901960784315,0.17796610169491525,2,0.8036529680365296,4,0,2472,2.18,4532
0.8627450980392156,0.8474576271186441,0,0.0593607305936073,0,0,516,0.0,4343
0.9803921568627451,0.025423728813559324,2,0.2557077625570776,1,0,1032,3.0,344
0.4509803921568628,0.2796610169491526,2,0.4246575342465754,1,0,1476,0.35,4182
0.05882352941176472,0.11016949152542373,0,0.1461187214611872,4,0,744,3.43,868
0.8431372549019608,0.11864406779661016,1,0.136986301369863,0,0,720,0.0,900
0.09803921568627455,0.2711864406779661,0,0.8082191780821918,2,0,2484,0.73,6831
0.8627450980392156,0.46610169491525427,0,0.0502283105022831,0,0,492,0.0,2296
0.823529411764706,0.7033898305084746,2,0.2374429223744292,3,0,984,0.43,6888
0.5882352941176471,0.516949152542373,2,0.6438356164383562,1,1,2052,0.19,10602
1.0,0.06779661016949153,2,0.9406392694063926,1,1,2832,1.33,2124
0.607843137254902,0.9745762711864407,2,0.0365296803652968,2,0,456,0.21,4408
0.4509803921568628,0.6694915254237288,0,0.9360730593607306,1,0,2820,0.15,18800
0.3921568627450981,0.4491525423728814,0,0.36986301369863017,2,0,1332,0.44,5994
0.607843137254902,0.3728813559322034,1,0.5844748858447488,3,0,1896,0.8,7110
0.9607843137254902,0.8050847457627119,2,0.0319634703196347,0,1,444,0.0,3552
0.8431372549019608,0.6101694915254238,1,0.2100456621004566,2,0,912,0.33,5548
0.0,0.6271186440677966,1,0.9680365296803651,5,1,2904,0.8,18150
0.23529411764705888,0.7627118644067796,1,0.0228310502283105,3,0,420,0.4,3185
0.13725490196078433,0.3305084745762712,2,0.7488584474885844,1,0,2328,0.3,7760
0.8039215686274509,0.711864406779661,2,0.0502283105022831,6,0,492,0.85,3485
0.21568627450980393,0.19491525423728814,2,0.2374429223744292,2,0,984,1.0,1968
0.6470588235294118,0.7203389830508474,1,0.5799086757990867,1,0,1884,0.14,13502
0.3137254901960784,0.7203389830508474,1,0.0228310502283105,0,0,420,0.0,3010
0.5098039215686275,0.7203389830508474,0,0.0365296803652968,0,1,456,0.0,3268
0.4509803921568628,0.9576271186440678,1,0.6301369863013698,1,0,2016,0.11,19152
0.5490196078431373,0.8728813559322034,2,0.547945205479452,2,0,1800,0.23,15600
0.11764705882352944,0.6440677966101696,0,0.8995433789954338,2,0,2724,0.31,17479
0.37254901960784315,0.652542372881356,0,0.3470319634703196,2,0,1272,0.31,8268
0.7647058823529412,0.05084745762711865,1,0.7808219178082191,1,0,2412,1.71,1407
0.4509803921568628,0.6186440677966102,0,0.2146118721461187,4,1,924,0.65,5698
0.23529411764705888,0.635593220338983,0,0.1324200913242009,2,0,708,0.32,4484
0.27450980392156865,0.2796610169491526,0,0.2420091324200913,2,0,996,0.71,2822
0.9019607843137255,0.6694915254237288,0,0.867579908675799,1,0,2640,0.15,17600
0.9411764705882354,0.788135593220339,2,0.8264840182648402,2,0,2532,0.26,19834
0.09803921568627455,0.788135593220339,1,0.1506849315068493,2,0,756,0.26,5922
0.0,0.06779661016949153,1,0.6255707762557078,3,0,2004,4.0,1503
0.1960784313725491,0.652542372881356,2,0.3105022831050228,1,0,1176,0.15,7644
0.0,0.6779661016949152,1,0.4292237442922374,3,0,1488,0.44,10044
0.3921568627450981,0.288135593220339,1,0.6255707762557078,4,0,2004,1.37,5845
0.1568627450980392,0.4576271186440678,1,0.5388127853881278,2,0,1776,0.44,8140
0.7647058823529412,0.3474576271186441,1,0.0502283105022831,4,0,492,1.14,1722
0.1568627450980392,0.6610169491525424,1,0.47031963470319627,0,1,1596,0.0,10507
0.09803921568627455,0.2711864406779661,2,0.4429223744292238,1,0,1524,0.36,4191
0.03921568627450983,0.7627118644067796,0,0.5525114155251142,2,0,1812,0.26,13741
0.7058823529411765,0.7203389830508474,1,0.273972602739726,2,1,1080,0.28,7740
0.607843137254902,0.5677966101694916,1,0.1232876712328767,1,0,684,0.18,3876
0.3529411764705882,0.15254237288135591,1,0.3378995433789954,1,0,1248,0.63,1976
0.6666666666666666,0.8813559322033898,1,0.5753424657534246,2,0,1872,0.23,16380
0.019607843137254943,0.20338983050847456,0,0.0593607305936073,2,1,516,0.96,1075
0.05882352941176472,0.9576271186440678,1,0.4018264840182648,0,0,1416,0.0,13452
0.9019607843137255,0.3050847457627119,2,0.0319634703196347,5,0,444,1.62,1369
0.9215686274509803,0.38135593220338987,1,0.6529680365296803,4,1,2076,1.04,7958
0.8627450980392156,0.8559322033898306,1,0.9771689497716894,3,0,2928,0.35,24888
0.2941176470588236,0.9745762711864407,0,0.7488584474885844,4,1,2328,0.41,22504
0.8627450980392156,0.29661016949152547,0,0.8767123287671234,1,1,2664,0.33,7992
1.0,0.7457627118644068,0,0.3607305936073059,1,0,1308,0.13,9701
0.07843137254901966,0.576271186440678,1,0.2328767123287671,2,0,972,0.35,5589
0.03921568627450983,0.516949152542373,0,0.1963470319634703,4,0,876,0.77,4526
0.019607843137254943,0.00847457627118644,1,0.9360730593607306,4,0,2820,24.0,470
0.03921568627450983,0.5508474576271186,2,0.8310502283105022,1,0,2544,0.18,13992
0.8823529411764707,0.10169491525423728,1,0.4657534246575342,1,0,1584,0.92,1716
1.0,0.6779661016949152,0,0.1461187214611872,3,0,744,0.44,5022
0.4117647058823529,0.42372881355932207,0,0.5616438356164383,1,0,1836,0.24,7803
0.5882352941176471,0.923728813559322,2,0.7945205479452054,1,0,2448,0.11,22440
0.6470588235294118,0.7966101694915254,1,0.9726027397260274,5,1,2916,0.63,23085
0.47058823529411764,0.5254237288135594,0,0.8356164383561643,3,0,2556,0.57,13419
0.019607843137254943,0.1694915254237288,0,0.589041095890411,0,0,1908,0.0,3339
0.37254901960784315,0.1440677966101695,1,0.4611872146118722,3,0,1572,2.0,2358
0.5490196078431373,0.38135593220338987,1,0.1552511415525114,1,0,768,0.26,2944
0.05882352941176472,0.46610169491525427,1,0.7031963470319634,1,1,2208,0.21,10304
0.2941176470588236,0.211864406779661,0,0.2146118721461187,2,1,924,0.92,2002
0.8627450980392156,0.03389830508474576,2,0.4383561643835616,5,1,1512,12.0,630
0.07843137254901966,0.364406779661017,1,0.8401826484018264,1,0,2568,0.27,9416
0.11764705882352944,0.11016949152542373,0,0.3013698630136986,3,0,1152,2.57,1344
0.2941176470588236,0.13559322033898305,1,0.8127853881278538,0,0,2496,0.0,3536
0.6470588235294118,0.025423728813559324,1,0.1050228310502283,1,1,636,3.0,212
0.13725490196078433,0.5932203389830508,1,0.7397260273972602,2,1,2304,0.34,13632
0.03921568627450983,0.19491525423728814,1,0.9360730593607306,2,0,2820,1.0,5640
0.2941176470588236,0.1694915254237288,1,0.6073059360730594,1,0,1956,0.57,3423
0.43137254901960786,0.8983050847457628,1,0.37899543378995426,2,0,1356,0.22,12091
0.3137254901960784,0.3474576271186441,1,0.7671232876712328,1,1,2376,0.29,8316
0.43137254901960786,0.9067796610169492,2,0.43378995433789946,0,0,1500,0.0,13500
0.6666666666666666,0.211864406779661,0,0.5159817351598174,5,0,1716,2.31,3718
0.7843137254901961,0.44067796610169496,2,0.1598173515981735,1,0,780,0.23,3445
0.5098039215686275,0.22033898305084745,0,0.7534246575342466,1,1,2340,0.44,5265
0.17647058823529416,0.3305084745762712,0,0.5205479452054794,2,0,1728,0.6,5760
0.6274509803921569,0.5932203389830508,0,0.7077625570776255,3,0,2220,0.51,13135
0.7254901960784313,0.42372881355932207,2,0.1004566210045662,1,1,624,0.24,2652
0.5686274509803921,0.5508474576271186,0,0.6894977168949771,2,0,2172,0.36,11946
0.9019607843137255,0.5423728813559322,1,0.9041095890410958,2,0,2736,0.37,14820
0.4509803921568628,0.8474576271186441,0,0.1917808219178082,1,0,864,0.12,7272
0.07843137254901966,0.13559322033898305,2,0.406392694063927,2,0,1428,1.41,2023
0.17647058823529416,0.1694915254237288,1,0.2968036529680365,2,0,1140,1.14,1995
0.3921568627450981,0.06779661016949153,2,0.48858447488584467,1,1,1644,1.33,1233
0.09803921568627455,0.05084745762711865,0,0.5981735159817351,1,0,1932,1.71,1127
0.4901960784313726,0.8898305084745763,2,0.9269406392694063,4,1,2796,0.45,24698
0.5882352941176471,0.288135593220339,0,0.9954337899543378,3,1,2976,1.03,8680
0.7058823529411765,0.6610169491525424,1,0.5433789954337899,2,0,1788,0.3,11771
0.9803921568627451,0.6779661016949152,2,0.5570776255707762,1,0,1824,0.15,12312
0.7254901960784313,0.8050847457627119,1,0.9223744292237442,5,1,2784,0.62,22272
0.9607843137254902,0.05084745762711865,2,0.5753424657534246,0,0,1872,0.0,1092
0.5490196078431373,0.0847457627118644,2,0.3287671232876712,3,0,1224,3.27,1122
0.03921568627450983,0.3559322033898305,0,0.6210045662100456,2,0,1992,0.56,7138
0.11764705882352944,0.7457627118644068,1,0.2191780821917808,0,0,936,0.0,6942
0.7647058823529412,0.4067796610169492,2,0.8173515981735159,4,0,2508,0.98,10241
0.8823529411764707,0.3220338983050848,2,0.39726027397260266,3,0,1404,0.92,4563
0.8039215686274509,0.15254237288135591,2,0.0228310502283105,3,1,420,1.89,665
0.607843137254902,1.0,2,0.0045662100456621,5,0,372,0.5,3689
0.21568627450980393,0.9915254237288136,0,0.48858447488584467,2,0,1644,0.2,16166
0.2941176470588236,0.5508474576271186,0,0.639269406392694,2,0,2040,0.36,11220
0.05882352941176472,0.711864406779661,0,0.365296803652968,1,0,1320,0.14,9350
0.5098039215686275,0.4322033898305085,2,0.5251141552511415,2,0,1740,0.46,7540
0.8431372549019608,0.7627118644067796,1,0.2557077625570776,1,0,1032,0.13,7826
0.07843137254901966,0.4322033898305085,2,0.7899543378995434,3,0,2436,0.69,10556
0.3137254901960784,0.5084745762711864,1,0.2557077625570776,4,1,1032,0.79,5246
0.23529411764705888,0.635593220338983,0,0.863013698630137,3,0,2628,0.47,16644
0.3529411764705882,0.3220338983050848,0,0.9269406392694063,4,0,2796,1.23,9087
0.05882352941176472,0.864406779661017,1,0.2648401826484018,3,0,1056,0.35,9064
0.6274509803921569,0.3728813559322034,0,0.7123287671232876,1,0,2232,0.27,8370
0.4509803921568628,0.7627118644067796,1,0.1141552511415525,0,0,660,0.0,5005
0.5294117647058824,0.3474576271186441,1,0.7077625570776255,2,0,2220,0.57,7770
0.7843137254901961,0.7711864406779662,1,0.5296803652968036,2,0,1752,0.26,13432
0.5294117647058824,0.13559322033898305,1,0.2602739726027397,3,1,1044,2.12,1479
0.8627450980392156,0.0847457627118644,1,0.6529680365296803,1,0,2076,1.09,1903
0.5098039215686275,0.11016949152542373,0,0.2054794520547945,2,0,900,1.71,1050
0.9607843137254902,0.2711864406779661,0,0.6940639269406392,1,0,2184,0.36,6006
0.03921568627450983,0.5677966101694916,1,0.6986301369863014,1,0,2196,0.18,12444
0.5882352941176471,0.8728813559322034,2,0.4200913242009132,5,1,1464,0.58,12688
0.7058823529411765,0.5932203389830508,1,0.8356164383561643,0,0,2556,0.0,15123
0.9019607843137255,0.24576271186440676,0,0.9086757990867579,1,0,2748,0.4,6870
0.7058823529411765,0.38135593220338987,0,0.319634703196347,1,1,1200,0.26,4600
0.7843137254901961,0.728813559322034,0,0.0821917808219178,3,1,576,0.41,4176
0.09803921568627455,0.2627118644067797,1,0.3378995433789954,3,0,1248,1.12,3328
0.019607843137254943,0.7796610169491526,2,0.6301369863013698,3,0,2016,0.39,15624
0.2549019607843137,0.728813559322034,0,0.2465753424657534,2,0,1008,0.28,7308
0.823529411764706,0.6949152542372882,0,0.1643835616438356,4,1,792,0.58,5478
0.019607843137254943,0.940677966101695,0,0.9178082191780822,3,1,2772,0.32,25872
0.43137254901960786,0.576271186440678,0,0.1643835616438356,0,0,792,0.0,4554
0.7058823529411765,0.9491525423728814,1,0.9406392694063926,1,0,2832,0.11,26668
0.43137254901960786,0.5677966101694916,0,0.2237442922374429,3,0,948,0.53,5372
0.47058823529411764,0.6864406779661018,2,0.1050228310502283,4,1,636,0.59,4346
0.607843137254902,0.940677966101695,0,0.0821917808219178,5,0,576,0.54,5376
0.6862745098039217,0.9830508474576272,0,0.2465753424657534,1,0,1008,0.1,9828
0.8039215686274509,0.6864406779661018,0,0.0502283105022831,2,0,492,0.29,3362
0.019607843137254943,0.6271186440677966,1,0.6164383561643835,5,1,1980,0.8,12375
0.7843137254901961,0.13559322033898305,2,0.8447488584474886,2,0,2580,1.41,3655
0.4117647058823529,0.8305084745762712,0,0.8858447488584474,3,1,2688,0.36,22176
0.1960784313725491,0.3305084745762712,2,0.6438356164383562,4,1,2052,1.2,6840
0.8627450980392156,0.8305084745762712,2,0.8995433789954338,2,0,2724,0.24,22473
0.7843137254901961,0.15254237288135591,1,0.1141552511415525,2,0,660,1.26,1045
0.9215686274509803,0.6186440677966102,2,0.0502283105022831,1,1,492,0.16,3034
0.8627450980392156,0.4745762711864407,1,0.8401826484018264,1,0,2568,0.21,12198
0.5686274509803921,0.4745762711864407,2,0.5525114155251142,2,1,1812,0.42,8607
0.2941176470588236,0.3050847457627119,0,0.2328767123287671,3,0,972,0.97,2997
0.27450980392156865,0.7796610169491526,0,0.497716894977169,1,0,1668,0.13,12927
0.7254901960784313,0.39830508474576276,2,0.2648401826484018,5,0,1056,1.25,4224
1.0,0.728813559322034,0,0.5068493150684931,1,0,1692,0.14,12267
0.9215686274509803,0.728813559322034,0,0.1872146118721461,0,0,852,0.0,6177
0.21568627450980393,0.940677966101695,1,0.2054794520547945,1,0,900,0.11,8400
0.5294117647058824,0.1440677966101695,0,0.680365296803653,3,0,2148,2.0,3222
0.17647058823529416,0.4915254237288136,2,0.863013698630137,0,1,2628,0.0,12921
0.5882352941176471,0.8474576271186441,1,0.091324200913242,2,0,600,0.24,5050
0.13725490196078433,0.10169491525423728,0,0.2785388127853881,7,0,1092,6.46,1183
0.607843137254902,0.059322033898305086,0,0.091324200913242,3,0,600,4.5,400
0.1960784313725491,0.1271186440677966,1,0.9817351598173515,3,0,2940,2.25,3920
0.2549019607843137,0.6610169491525424,2,0.5205479452054794,3,1,1728,0.46,11376
0.5882352941176471,0.23728813559322035,2,0.1278538812785388,1,0,696,0.41,1682
0.27450980392156865,0.5338983050847458,1,0.3333333333333333,2,0,1236,0.38,6592
0.17647058823529416,0.2627118644067797,1,0.1187214611872146,1,0,672,0.38,1792
1.0,0.4152542372881356,1,0.3926940639269406,4,0,1392,0.96,5800
0.7450980392156864,0.5423728813559322,1,0.8538812785388127,4,1,2604,0.74,14105
0.21568627450980393,0.5677966101694916,0,0.2374429223744292,3,0,984,0.53,5576
0.3137254901960784,0.4745762711864407,2,0.2694063926940639,2,0,1068,0.42,5073
0.07843137254901966,0.1864406779661017,2,0.1598173515981735,1,0,780,0.52,1495
0.2549019607843137,0.2627118644067797,0,0.273972602739726,3,0,1080,1.12,2880
1.0,0.9491525423728814,0,0.48858447488584467,2,0,1644,0.21,15481
0.4901960784313726,0.864406779661017,0,0.771689497716895,0,0,2388,0.0,20497
0.09803921568627455,0.05084745762711865,1,0.8858447488584474,1,0,2688,1.71,1568
0.2941176470588236,0.3305084745762712,1,0.9315068493150683,4,1,2808,1.2,9360
0.5098039215686275,0.09322033898305085,2,0.3561643835616438,0,1,1296,0.0,1296
0.23529411764705888,0.9661016949152542,0,0.6073059360730594,2,1,1956,0.21,18745
0.9411764705882354,0.5847457627118644,1,0.7214611872146118,2,1,2256,0.34,13160
0.05882352941176472,0.5932203389830508,0,0.6484018264840182,1,0,2064,0.17,12212
0.07843137254901966,0.7203389830508474,0,0.7488584474885844,2,0,2328,0.28,16684
0.8039215686274509,0.8728813559322034,0,0.1461187214611872,1,0,744,0.12,6448
0.6666666666666666,0.3135593220338983,2,0.9680365296803651,3,0,2904,0.95,9196
0.13725490196078433,0.2627118644067797,2,0.5525114155251142,1,1,1812,0.38,4832
0.823529411764706,0.13559322033898305,0,0.5616438356164383,2,1,1836,1.41,2601
0.8039215686274509,0.25423728813559326,0,0.5342465753424658,1,0,1764,0.39,4557
0.37254901960784315,0.29661016949152547,1,0.6529680365296803,4,0,2076,1.33,6228
0.43137254901960786,0.7542372881355932,1,0.5114155251141552,2,0,1704,0.27,12780
0.7647058823529412,0.4067796610169492,2,0.0547945205479452,4,1,504,0.98,2058
0.33333333333333337,0.0847457627118644,1,0.1187214611872146,0,0,672,0.0,616
0.6470588235294118,0.06779661016949153,0,0.1415525114155251,2,1,732,2.67,549
0.5490196078431373,0.4322033898305085,0,0.2602739726027397,1,0,1044,0.23,4524
0.823529411764706,0.00847457627118644,0,0.2694063926940639,2,1,1068,12.0,178
0.8431372549019608,0.00847457627118644,0,0.0776255707762557,2,1,564,12.0,94
0.3529411764705882,0.20338983050847456,2,0.2191780821917808,0,0,936,0.0,1950
0.6470588235294118,0.20338983050847456,1,0.1324200913242009,0,1,708,0.0,1475
0.05882352941176472,0.17796610169491525,2,0.2876712328767123,3,0,1116,1.64,2046
0.09803921568627455,0.8135593220338984,1,0.684931506849315,2,0,2160,0.25,17460
0.37254901960784315,0.5254237288135594,0,0.8904109589041095,1,0,2700,0.19,14175
0.3137254901960784,0.6101694915254238,0,0.6255707762557078,1,0,2004,0.16,12191
0.5490196078431373,0.9491525423728814,1,0.48858447488584467,0,1,1644,0.0,15481
0.2549019607843137,0.8813559322033898,1,0.6712328767123287,2,0,2124,0.23,18585
0.1960784313725491,0.728813559322034,0,0.4794520547945206,0,0,1620,0.0,11745
0.7843137254901961,0.44067796610169496,1,0.9908675799086758,4,1,2964,0.91,13091
0.3137254901960784,0.4576271186440678,2,0.6940639269406392,2,0,2184,0.44,10010
0.21568627450980393,0.8728813559322034,1,0.9178082191780822,3,0,2772,0.35,24024
0.9019607843137255,0.1864406779661017,1,0.7990867579908675,2,1,2460,1.04,4715
0.823529411764706,0.8220338983050848,0,0.4840182648401826,1,1,1632,0.12,13328
0.7647058823529412,0.8474576271186441,2,0.8036529680365296,0,1,2472,0.0,20806
0.43137254901960786,0.7966101694915254,0,0.9954337899543378,1,0,2976,0.13,23560
0.5294117647058824,0.8050847457627119,1,0.48858447488584467,2,0,1644,0.25,13152
0.9803921568627451,0.288135593220339,0,0.3424657534246575,0,0,1260,0.0,3675
0.7254901960784313,0.652542372881356,1,0.3150684931506849,0,0,1188,0.0,7722
0.7254901960784313,0.9745762711864407,1,0.2328767123287671,3,0,972,0.31,9396
0.5490196078431373,0.7966101694915254,0,0.2694063926940639,1,0,1068,0.13,8455
0.5490196078431373,0.46610169491525427,1,0.45662100456621,1,0,1560,0.21,7280
0.6666666666666666,0.9745762711864407,0,0.6529680365296803,1,0,2076,0.1,20068
0.7058823529411765,0.516949152542373,2,0.5114155251141552,2,1,1704,0.39,8804
0.23529411764705888,0.2627118644067797,1,0.273972602739726,2,0,1080,0.75,2880
0.9019607843137255,0.5254237288135594,0,0.8401826484018264,2,1,2568,0.38,13482
0.13725490196078433,0.8305084745762712,2,0.6484018264840182,2,0,2064,0.24,17028
0.5294117647058824,0.6779661016949152,0,0.4292237442922374,8,1,1488,1.19,10044
0.1960784313725491,0.9661016949152542,1,0.1050228310502283,1,0,636,0.1,6095
0.2941176470588236,0.8898305084745763,1,0.36986301369863017,2,0,1332,0.23,11766
0.7647058823529412,0.3220338983050848,2,0.0365296803652968,1,0,456,0.31,1482
0.21568627450980393,0.0847457627118644,2,0.39726027397260266,3,0,1404,3.27,1287
0.21568627450980393,0.211864406779661,1,0.0867579908675799,1,0,588,0.46,1274
0.5686274509803921,0.48305084745762716,2,0.3059360730593607,2,0,1164,0.41,5626
0.8039215686274509,0.8305084745762712,2,0.5662100456621004,2,0,1848,0.24,15246
0.43137254901960786,0.10169491525423728,2,0.7168949771689498,1,1,2244,0.92,2431
0.03921568627450983,0.635593220338983,0,0.1187214611872146,2,0,672,0.32,4256
0.6666666666666666,0.6101694915254238,0,0.1689497716894977,1,0,804,0.16,4891
0.47058823529411764,0.5593220338983051,2,0.2694063926940639,2,0,1068,0.36,5963
0.9019607843137255,0.4322033898305085,0,0.7899543378995434,3,0,2436,0.69,10556
0.33333333333333337,0.8220338983050848,2,0.9178082191780822,2,0,2772,0.24,22638
0.7450980392156864,0.8898305084745763,1,0.3424657534246575,5,0,1260,0.57,11130
0.4509803921568628,0.9661016949152542,2,0.8584474885844748,2,1,2616,0.21,25070
